R,a1,a2,a3,E
7.9,90,30,0,-76.97764671
7.9,60,30,0,-76.97764671
7.9,60,0,30,-76.97764671
7.9,0,30,180,-76.97764671
7.9,30,0,150,-76.97764671
7.9,30,30,180,-76.97764671
7.9,90,30,180,-76.97764671
7.9,30,30,0,-76.97764671
7.9,30,0,30,-76.97764671
8.0,30,0,150,-76.97764670000001
8.0,60,30,180,-76.97764670000001
8.0,90,30,0,-76.97764670000001
8.0,60,30,0,-76.97764670000001
8.0,30,30,0,-76.97764670000001
8.0,60,0,30,-76.97764670000001
8.0,0,30,180,-76.97764670000001
8.0,30,30,180,-76.97764670000001
8.0,90,30,180,-76.97764670000001
8.0,0,30,0,-76.97764670000001
8.0,60,0,150,-76.97764670000001
8.0,30,0,30,-76.97764670000001
7.4,60,30,150,-76.97764669
6.3,30,30,150,-76.97764663
5.6,0,0,180,-76.97764659999999
5.6,0,0,0,-76.97764659999999
5.6,30,0,180,-76.97764659999999
5.6,30,0,0,-76.97764659999999
5.6,90,0,0,-76.97764659999999
5.6,60,0,180,-76.97764659999999
5.6,60,0,0,-76.97764659999999
5.6,90,0,180,-76.97764659999999
7.5,60,30,150,-76.97764659
7.6,0,60,120,-76.97764659
7.2,90,0,150,-76.97764658
7.2,0,0,30,-76.97764658
7.2,0,0,150,-76.97764658
7.2,90,0,30,-76.97764658
7.6,60,30,150,-76.97764652
7.7,0,60,120,-76.97764652
7.3,0,0,150,-76.97764648
7.3,90,0,30,-76.97764648
7.3,90,0,150,-76.97764648
7.3,0,0,30,-76.97764648
7.7,60,30,150,-76.97764646
7.8,0,60,120,-76.97764646
7.8,60,30,150,-76.97764641
7.9,0,60,120,-76.97764641
7.4,90,0,150,-76.9776464
7.4,90,0,30,-76.9776464
7.4,0,0,150,-76.9776464
7.4,0,0,30,-76.9776464
7.5,0,60,120,-76.9776464
7.9,60,30,150,-76.97764637
7.5,90,0,150,-76.97764634
8.0,60,30,150,-76.97764634
7.5,0,0,150,-76.97764634
7.5,0,0,30,-76.97764634
7.5,90,0,30,-76.97764634
6.0,0,30,150,-76.97764623
7.6,0,0,30,-76.97764618
7.6,0,0,150,-76.97764618
7.6,90,0,150,-76.97764618
7.6,90,0,30,-76.97764618
6.4,30,30,150,-76.97764616
7.7,0,0,30,-76.97764614
7.7,90,0,30,-76.97764614
7.7,90,0,150,-76.97764614
7.7,0,0,150,-76.97764614
7.8,0,0,30,-76.97764611
7.8,90,0,30,-76.97764611
7.8,90,0,150,-76.97764611
7.8,0,0,150,-76.97764611
7.9,0,0,150,-76.97764609999999
7.9,0,0,30,-76.97764609999999
7.9,90,0,150,-76.97764609999999
7.9,90,0,30,-76.97764609999999
8.0,0,60,120,-76.97764609999999
8.0,90,0,30,-76.97764609
8.0,0,0,150,-76.97764609
8.0,0,0,30,-76.97764609
8.0,90,0,150,-76.97764609
6.5,30,30,150,-76.9776458
6.6,30,30,150,-76.97764552
6.1,0,30,150,-76.97764549
6.7,30,30,150,-76.97764529999999
8.0,30,30,150,-76.97764514
6.8,30,30,150,-76.97764514
7.9,30,30,150,-76.97764509
6.9,30,30,150,-76.97764509
7.8,30,30,150,-76.97764504
7.0,30,30,150,-76.97764503
5.7,90,0,0,-76.97764501
5.7,90,0,180,-76.97764501
5.7,0,0,0,-76.97764501
5.7,30,0,0,-76.97764501
5.7,30,0,180,-76.97764501
5.7,60,0,180,-76.97764501
5.7,0,0,180,-76.97764501
5.7,60,0,0,-76.97764501
7.1,30,30,150,-76.97764499
7.7,30,30,150,-76.97764499
7.2,30,30,150,-76.97764498
7.6,30,30,150,-76.97764495
7.5,30,30,150,-76.97764492
6.2,0,30,150,-76.97764491
7.4,30,30,150,-76.97764489
7.3,30,30,150,-76.97764488
6.3,0,30,150,-76.97764447
8.0,90,0,180,-76.97764428
8.0,0,0,180,-76.97764428
8.0,60,0,180,-76.97764428
8.0,30,0,0,-76.97764428
8.0,30,0,180,-76.97764428
8.0,60,0,0,-76.97764428
8.0,90,0,0,-76.97764428
8.0,0,0,0,-76.97764428
7.9,60,0,0,-76.97764417
7.9,0,0,180,-76.97764417
7.9,30,0,180,-76.97764417
7.9,0,0,0,-76.97764417
7.9,60,0,180,-76.97764417
7.9,30,0,0,-76.97764417
7.9,90,0,0,-76.97764417
7.9,90,0,180,-76.97764417
6.4,0,30,150,-76.97764412
8.0,0,30,150,-76.97764408
7.9,0,30,150,-76.977644
7.8,30,0,180,-76.97764394
7.8,30,0,0,-76.97764394
7.8,0,0,180,-76.97764394
7.8,0,0,0,-76.97764394
7.8,60,0,0,-76.97764394
7.8,60,0,180,-76.97764394
7.8,90,0,180,-76.97764394
7.8,90,0,0,-76.97764394
7.8,0,30,150,-76.97764391
6.5,0,30,150,-76.97764387
7.7,0,30,150,-76.97764383
7.6,0,30,150,-76.97764375
7.7,90,0,0,-76.9776437
7.7,30,0,180,-76.9776437
7.7,60,0,180,-76.9776437
7.7,90,0,180,-76.9776437
7.7,0,0,180,-76.9776437
7.7,30,0,0,-76.9776437
7.7,0,0,0,-76.9776437
7.7,60,0,0,-76.9776437
6.6,0,30,150,-76.97764369
7.5,0,30,150,-76.97764368
7.3,0,30,150,-76.97764365
7.4,0,30,150,-76.97764361
7.2,0,30,150,-76.97764358
6.7,0,30,150,-76.97764356
7.1,0,30,150,-76.97764354
7.0,0,30,150,-76.9776435
6.8,0,30,150,-76.97764349
7.6,60,0,0,-76.97764346
7.6,30,0,180,-76.97764346
7.6,0,0,0,-76.97764346
7.6,60,0,180,-76.97764346
7.6,30,0,0,-76.97764346
7.6,90,0,180,-76.97764346
7.6,90,0,0,-76.97764346
7.6,0,0,180,-76.97764346
6.9,0,30,150,-76.97764345
5.8,90,0,0,-76.97764335
5.8,90,0,180,-76.97764335
5.8,60,0,180,-76.97764335
5.8,0,0,180,-76.97764335
5.8,0,0,0,-76.97764335
5.8,30,0,0,-76.97764335
5.8,30,0,180,-76.97764335
5.8,60,0,0,-76.97764335
7.5,0,0,180,-76.97764314
7.5,0,0,0,-76.97764314
7.5,90,0,0,-76.97764314
7.5,30,0,0,-76.97764314
7.5,60,0,180,-76.97764314
7.5,30,0,180,-76.97764314
7.5,90,0,180,-76.97764314
7.5,60,0,0,-76.97764314
7.4,90,0,0,-76.97764289
7.4,0,0,180,-76.97764289
7.4,0,0,0,-76.97764289
7.4,30,0,180,-76.97764289
7.4,30,0,0,-76.97764289
7.4,60,0,180,-76.97764289
7.4,60,0,0,-76.97764289
7.4,90,0,180,-76.97764289
7.3,60,0,0,-76.97764264
7.3,60,0,180,-76.97764264
7.3,90,0,180,-76.97764264
7.3,30,0,180,-76.97764264
7.3,90,0,0,-76.97764264
7.3,0,0,0,-76.97764264
7.3,30,0,0,-76.97764264
7.3,0,0,180,-76.97764264
7.2,30,0,0,-76.97764239
7.2,0,0,0,-76.97764239
7.2,30,0,180,-76.97764239
7.2,0,0,180,-76.97764239
7.2,60,0,0,-76.97764239
7.2,60,0,180,-76.97764239
7.2,90,0,0,-76.97764239
7.2,90,0,180,-76.97764239
5.9,30,0,180,-76.97764227
5.9,60,0,0,-76.97764227
5.9,0,0,180,-76.97764227
5.9,0,0,0,-76.97764227
5.9,60,0,180,-76.97764227
5.9,90,0,0,-76.97764227
5.9,30,0,0,-76.97764227
5.9,90,0,180,-76.97764227
7.1,60,0,180,-76.97764214
7.1,0,0,0,-76.97764214
7.1,30,0,180,-76.97764214
7.1,90,0,180,-76.97764214
7.1,60,0,0,-76.97764214
7.1,0,0,180,-76.97764214
7.1,30,0,0,-76.97764214
7.1,90,0,0,-76.97764214
7.0,0,0,0,-76.97764190000001
7.0,30,0,180,-76.97764190000001
7.0,90,0,0,-76.97764190000001
7.0,60,0,0,-76.97764190000001
7.0,0,0,180,-76.97764190000001
7.0,30,0,0,-76.97764190000001
7.0,60,0,180,-76.97764190000001
7.0,90,0,180,-76.97764190000001
6.9,90,0,180,-76.97764168
6.0,0,0,0,-76.97764168
6.0,30,0,180,-76.97764168
6.9,90,0,0,-76.97764168
6.0,30,0,0,-76.97764168
6.9,60,0,0,-76.97764168
6.9,60,0,180,-76.97764168
6.9,0,0,0,-76.97764168
6.9,30,0,180,-76.97764168
6.0,90,0,0,-76.97764168
6.9,30,0,0,-76.97764168
6.0,0,0,180,-76.97764168
6.0,60,0,180,-76.97764168
6.9,0,0,180,-76.97764168
6.0,90,0,180,-76.97764168
6.0,60,0,0,-76.97764168
6.8,60,0,0,-76.97764148
6.8,0,0,180,-76.97764148
6.8,30,0,0,-76.97764148
6.8,0,0,0,-76.97764148
6.8,30,0,180,-76.97764148
6.8,60,0,180,-76.97764148
6.8,90,0,180,-76.97764148
6.8,90,0,0,-76.97764148
6.7,60,0,0,-76.97764129999999
6.7,0,0,180,-76.97764129999999
6.7,60,0,180,-76.97764129999999
6.7,30,0,0,-76.97764129999999
6.7,0,0,0,-76.97764129999999
6.7,30,0,180,-76.97764129999999
6.7,90,0,0,-76.97764129999999
6.7,90,0,180,-76.97764129999999
6.1,0,0,180,-76.97764128
6.1,90,0,180,-76.97764128
6.1,30,0,180,-76.97764128
6.1,0,0,0,-76.97764128
6.1,90,0,0,-76.97764128
6.1,60,0,0,-76.97764128
6.1,30,0,0,-76.97764128
6.1,60,0,180,-76.97764128
3.4,60,60,150,-76.97764124
6.6,30,0,180,-76.97764117
6.6,60,0,180,-76.97764117
6.6,0,0,0,-76.97764117
6.6,0,0,180,-76.97764117
6.6,30,0,0,-76.97764117
6.6,60,0,0,-76.97764117
6.6,90,0,0,-76.97764117
6.6,90,0,180,-76.97764117
6.3,30,0,180,-76.97764115
6.3,30,0,0,-76.97764115
6.3,60,0,0,-76.97764115
6.3,90,0,0,-76.97764115
6.3,60,0,180,-76.97764115
6.3,0,0,0,-76.97764115
6.3,90,0,180,-76.97764115
6.3,0,0,180,-76.97764115
6.5,0,0,180,-76.97764109
6.5,90,0,180,-76.97764109
6.5,0,0,0,-76.97764109
6.5,30,0,180,-76.97764109
6.5,30,0,0,-76.97764109
6.5,60,0,180,-76.97764109
6.5,60,0,0,-76.97764109
6.5,90,0,0,-76.97764109
6.4,30,0,180,-76.97764108
6.4,30,0,0,-76.97764108
6.4,60,0,0,-76.97764108
6.4,90,0,180,-76.97764108
6.4,0,0,0,-76.97764108
6.4,0,0,180,-76.97764108
6.4,60,0,180,-76.97764108
6.4,90,0,0,-76.97764108
6.2,0,0,180,-76.97764103
6.2,90,0,180,-76.97764103
6.2,60,0,180,-76.97764103
6.2,60,0,0,-76.97764103
6.2,30,0,180,-76.97764103
6.2,90,0,0,-76.97764103
6.2,30,0,0,-76.97764103
6.2,0,0,0,-76.97764103
3.4,30,90,90,-76.97763949
3.3,90,90,90,-76.97763869
3.6,60,30,150,-76.97763727
3.2,0,60,60,-76.97763525
3.6,30,0,150,-76.97763343
3.6,30,0,30,-76.97763343
3.6,60,0,30,-76.97763343
3.6,60,0,150,-76.97763343
3.5,90,30,150,-76.97763212
3.5,90,30,30,-76.97763212
3.2,30,60,60,-76.97763132
3.6,90,0,150,-76.97763129
3.6,0,0,150,-76.97763129
3.6,0,0,30,-76.97763129
3.6,90,0,30,-76.97763129
3.2,30,60,30,-76.97762982
3.5,0,60,150,-76.97762845
3.3,60,90,60,-76.97762756
3.7,0,30,150,-76.97762704
3.3,60,90,120,-76.97762638
3.8,90,0,0,-76.97762432
3.8,30,0,0,-76.97762432
3.8,90,0,180,-76.97762432
3.8,60,0,180,-76.97762432
3.8,0,0,180,-76.97762432
3.8,0,0,0,-76.97762432
3.8,30,0,180,-76.97762432
3.8,60,0,0,-76.97762432
3.3,0,60,90,-76.97762364
3.3,90,60,150,-76.97762345
3.3,90,60,30,-76.97762345
3.2,90,90,150,-76.97762116
3.2,90,90,30,-76.97762116
3.5,0,60,120,-76.97761917
3.3,60,60,0,-76.9776151
3.3,30,60,0,-76.9776151
3.3,90,60,180,-76.9776151
3.3,30,60,180,-76.9776151
3.3,90,60,0,-76.9776151
3.3,0,60,0,-76.9776151
3.3,60,60,180,-76.9776151
3.3,0,60,180,-76.9776151
3.6,30,30,180,-76.97761375
3.6,60,30,180,-76.97761375
3.6,0,30,0,-76.97761375
3.6,30,30,0,-76.97761375
3.6,90,30,0,-76.97761375
3.6,90,30,180,-76.97761375
3.6,60,30,0,-76.97761375
3.6,0,30,180,-76.97761375
3.4,0,30,120,-76.97761273
3.4,0,90,90,-76.97761265
3.3,60,90,90,-76.97760524
3.2,60,90,30,-76.97760424
3.2,60,90,150,-76.97760424
3.4,60,30,30,-76.97759931
3.2,60,60,60,-76.97759837
3.3,60,30,120,-76.97759808
3.1,90,30,90,-76.97759528
3.2,90,60,90,-76.97759394
3.1,60,30,90,-76.9775808
3.2,30,90,150,-76.97756926
3.2,30,90,30,-76.97756926
3.6,30,30,150,-76.97756849
3.3,30,90,60,-76.97756433
3.3,30,90,120,-76.97756315
3.2,60,60,90,-76.97756239
3.4,30,60,120,-76.97756196
2.7,0,90,30,-76.97756022
2.7,0,90,150,-76.97756022
2.7,30,90,150,-76.97755963
2.7,30,90,30,-76.97755963
2.7,60,90,150,-76.97755462
2.7,60,90,30,-76.97755462
2.7,90,90,150,-76.97755306
2.7,90,90,30,-76.97755306
3.2,0,90,150,-76.97755128
3.2,0,90,30,-76.97755128
3.1,30,30,90,-76.9775511
3.2,60,0,60,-76.97754966
3.2,30,0,60,-76.97754966
3.2,90,0,60,-76.97754957
3.2,0,0,60,-76.97754957
3.7,0,0,180,-76.97754920000001
3.7,60,0,180,-76.97754920000001
3.7,60,0,0,-76.97754920000001
3.7,30,0,180,-76.97754920000001
3.7,90,0,180,-76.97754920000001
3.7,0,0,0,-76.97754920000001
3.7,90,0,0,-76.97754920000001
3.7,30,0,0,-76.97754920000001
3.2,30,0,120,-76.97754866
3.2,60,0,120,-76.97754866
3.2,90,0,120,-76.97754856
3.2,0,0,120,-76.97754856
3.2,60,60,30,-76.97754684
3.3,60,60,120,-76.97754325
3.6,0,30,150,-76.9775415
3.1,0,30,90,-76.97753841
3.3,30,90,90,-76.97753744
3.4,30,60,150,-76.97753468
3.3,0,90,60,-76.97753265
2.7,30,60,30,-76.97753247
3.2,90,30,60,-76.9775315
3.3,0,90,120,-76.97753148
3.2,90,30,120,-76.97753046
3.3,0,30,30,-76.97752998
3.5,60,30,150,-76.97752414
2.6,90,30,150,-76.97751991
2.6,90,30,30,-76.97751991
3.4,0,60,120,-76.97751506
3.5,30,0,150,-76.97751167
3.5,30,0,30,-76.97751167
3.5,60,0,150,-76.97751167
3.5,60,0,30,-76.97751167
3.5,0,0,30,-76.97751103
3.5,90,0,150,-76.97751103
3.5,0,0,150,-76.97751103
3.5,90,0,30,-76.97751103
3.3,0,90,90,-76.97750574
3.1,0,30,60,-76.97750515
3.2,90,60,60,-76.97750141
3.2,90,60,120,-76.9775003
3.2,30,60,90,-76.97749831
3.3,30,30,30,-76.97749812
3.2,90,90,90,-76.9774979
3.3,30,30,120,-76.97749464
3.4,0,60,150,-76.97749268
3.2,90,90,60,-76.97749134
3.2,90,90,120,-76.9774902
3.5,90,30,0,-76.97748378
3.5,90,30,180,-76.97748378
3.5,0,30,180,-76.97748378
3.5,0,30,0,-76.97748378
3.5,60,30,0,-76.97748378
3.5,30,30,0,-76.97748378
3.5,60,30,180,-76.97748378
3.5,30,30,180,-76.97748378
3.4,90,30,150,-76.97748268
3.4,90,30,30,-76.97748268
3.1,30,30,60,-76.9774767
3.3,60,60,150,-76.97747170000001
3.2,0,60,90,-76.97746809
3.2,60,90,90,-76.97745831
3.1,0,90,180,-76.97745439
3.1,30,90,180,-76.97745439
3.1,60,90,0,-76.97745439
3.1,0,90,0,-76.97745439
3.1,90,90,180,-76.97745439
3.1,30,90,0,-76.97745439
3.1,60,90,180,-76.97745439
3.1,90,90,0,-76.97745439
3.3,0,30,120,-76.97745389
3.2,60,90,60,-76.97745367
3.2,60,90,120,-76.97745253
3.5,30,30,150,-76.97744197
3.6,30,0,0,-76.97743511
3.6,60,0,0,-76.97743511
3.6,60,0,180,-76.97743511
3.6,0,0,180,-76.97743511
3.6,0,0,0,-76.97743511
3.6,90,0,0,-76.97743511
3.6,90,0,180,-76.97743511
3.6,30,0,180,-76.97743511
3.1,0,60,30,-76.97742723
3.3,30,60,120,-76.97741246
3.5,0,30,150,-76.97741065
3.2,90,60,30,-76.97740806
3.2,90,60,150,-76.97740806
3.3,60,30,30,-76.97740515
3.1,0,60,60,-76.97739985
3.1,90,90,150,-76.97739741
3.1,90,90,30,-76.97739741
3.1,30,60,30,-76.977396
3.1,30,60,60,-76.97739586
3.0,60,0,90,-76.97738816
3.0,0,0,90,-76.97738813
3.0,90,0,90,-76.97738813
3.1,60,30,60,-76.97738778
3.0,30,0,90,-76.97738697
3.2,60,30,120,-76.97738498
3.2,60,60,0,-76.97738151
3.2,60,60,180,-76.97738151
3.2,30,60,0,-76.97738151
3.2,0,60,0,-76.97738151
3.2,0,60,180,-76.97738151
3.2,90,60,0,-76.97738151
3.2,90,60,180,-76.97738151
3.2,30,60,180,-76.97738151
3.1,90,60,90,-76.97738119
3.2,30,90,90,-76.97737822
3.2,30,90,60,-76.97737805
3.1,60,90,30,-76.97737784
3.1,60,90,150,-76.97737784
3.2,30,90,120,-76.97737693
3.1,60,60,60,-76.97735869
3.3,0,60,120,-76.97735725
3.4,60,30,150,-76.9773554
3.3,30,60,150,-76.97734957
3.1,60,60,90,-76.9773432
3.2,60,60,120,-76.97734291
3.2,0,90,90,-76.97734042
3.2,0,90,60,-76.97734009
3.2,0,90,120,-76.97733897
3.1,30,90,30,-76.97733771
3.1,30,90,150,-76.97733771
3.4,60,0,30,-76.97733436
3.4,30,0,30,-76.97733436
3.4,60,0,150,-76.97733436
3.4,30,0,150,-76.97733436
3.4,0,0,30,-76.97733371
3.4,0,0,150,-76.97733371
3.4,90,0,150,-76.97733371
3.4,90,0,30,-76.97733371
3.1,0,90,30,-76.97731722
3.1,0,90,150,-76.97731722
3.3,0,60,150,-76.97730116
3.1,60,60,30,-76.97729844
3.4,30,30,0,-76.97729029
3.4,60,30,180,-76.97729029
3.4,90,30,0,-76.97729029
3.4,30,30,180,-76.97729029
3.4,90,30,180,-76.97729029
3.4,0,30,180,-76.97729029
3.4,0,30,0,-76.97729029
3.4,60,30,0,-76.97729029
3.1,90,90,90,-76.97728272
3.2,0,30,30,-76.97727533
3.0,90,30,90,-76.97727083
3.5,60,0,180,-76.97726895
3.5,0,0,180,-76.97726895
3.5,60,0,0,-76.97726895
3.5,90,0,0,-76.97726895
3.5,30,0,180,-76.97726895
3.5,90,0,180,-76.97726895
3.5,0,0,0,-76.97726895
3.5,30,0,0,-76.97726895
3.1,30,60,90,-76.97726608
3.3,90,30,150,-76.97726446
3.3,90,30,30,-76.97726446
3.2,30,30,120,-76.97726440000001
3.4,30,30,150,-76.97725911
3.0,60,30,90,-76.97725312
3.1,30,0,60,-76.97724945
3.1,60,0,60,-76.97724945
3.1,0,0,60,-76.97724936
3.1,90,0,60,-76.97724936
3.1,30,0,120,-76.97724853
3.1,60,0,120,-76.97724853
3.1,0,0,120,-76.97724843
3.1,90,0,120,-76.97724843
2.7,60,60,30,-76.97724816
3.1,90,90,60,-76.97724759
3.1,90,90,120,-76.97724651
3.1,90,60,60,-76.97724455
3.1,90,60,120,-76.9772435
3.1,90,30,60,-76.97724211
3.2,60,60,150,-76.97724143
3.1,90,30,120,-76.97724115
3.2,30,30,30,-76.97723567
3.1,60,90,90,-76.97723532
3.1,0,60,90,-76.97722955
3.4,0,30,150,-76.97722254
3.0,30,30,90,-76.97721907
3.2,0,30,120,-76.97721662
3.0,0,30,90,-76.97720353
3.1,60,90,60,-76.977202
3.1,60,90,120,-76.97720092
3.2,30,60,120,-76.97719135
3.0,0,60,30,-76.97715441
3.0,0,30,60,-76.977144
3.1,30,90,90,-76.97713957
3.1,90,60,150,-76.97713649
3.1,90,60,30,-76.97713649
3.0,90,90,30,-76.97713594
3.0,90,90,150,-76.97713594
3.2,60,30,30,-76.97712706
3.2,0,60,120,-76.97712578
3.0,60,90,0,-76.9771223
3.0,0,90,0,-76.9771223
3.0,30,90,0,-76.9771223
3.0,90,90,180,-76.9771223
3.0,30,90,180,-76.9771223
3.0,0,90,180,-76.9771223
3.0,90,90,0,-76.9771223
3.0,60,90,180,-76.9771223
3.0,30,60,30,-76.97711579999999
3.3,60,30,150,-76.97711561
3.0,60,90,150,-76.97711448
3.0,60,90,30,-76.97711448
3.1,30,90,60,-76.97711026
3.0,30,30,60,-76.97711012
3.1,30,90,120,-76.9771092
3.2,30,60,150,-76.97709818
3.1,0,90,90,-76.97709399
3.3,60,0,150,-76.97708095
3.3,30,0,30,-76.97708095
3.3,30,0,150,-76.97708095
3.3,60,0,30,-76.97708095
3.3,90,0,150,-76.9770803
3.3,90,0,30,-76.9770803
3.3,0,0,30,-76.9770803
3.3,0,0,150,-76.9770803
3.1,90,60,0,-76.97707313
3.1,60,60,180,-76.97707313
3.1,0,60,0,-76.97707313
3.1,30,60,0,-76.97707313
3.1,60,60,0,-76.97707313
3.1,30,60,180,-76.97707313
3.1,0,60,180,-76.97707313
3.1,90,60,180,-76.97707313
3.1,60,30,120,-76.97707187
3.0,30,90,30,-76.97707042
3.0,30,90,150,-76.97707042
3.1,0,90,60,-76.97706415
3.1,0,90,120,-76.97706309
3.0,90,60,90,-76.9770625
3.0,0,60,60,-76.97705763
3.1,60,60,120,-76.97705578
3.0,30,60,60,-76.97705377
3.0,0,90,150,-76.977048
3.0,0,90,30,-76.977048
3.2,0,60,150,-76.97704068
3.4,60,0,0,-76.9770372
3.4,90,0,0,-76.9770372
3.4,60,0,180,-76.9770372
3.4,90,0,180,-76.9770372
3.4,0,0,0,-76.9770372
3.4,30,0,0,-76.9770372
3.4,30,0,180,-76.9770372
3.4,0,0,180,-76.9770372
3.3,90,30,180,-76.97703051
3.3,30,30,180,-76.97703051
3.3,30,30,0,-76.97703051
3.3,90,30,0,-76.97703051
3.3,60,30,180,-76.97703051
3.3,0,30,180,-76.97703051
3.3,60,30,0,-76.97703051
3.3,0,30,0,-76.97703051
3.0,60,60,90,-76.9770162
3.0,60,60,60,-76.97701056
3.3,30,30,150,-76.97700909999999
3.0,60,30,60,-76.97700453
3.0,60,60,30,-76.97699954
3.2,90,30,30,-76.97696718
3.2,90,30,150,-76.97696718
3.3,0,30,150,-76.97696617
3.0,90,90,90,-76.97696383
3.1,0,30,30,-76.97694474
3.1,60,60,150,-76.97693986
3.1,30,30,120,-76.97692748
3.0,30,60,90,-76.97692113
2.9,0,60,30,-76.97690914
3.0,60,90,90,-76.97690632
2.9,90,90,30,-76.97690303
2.9,90,90,150,-76.97690303
3.1,30,30,30,-76.97690099
2.9,60,0,90,-76.97689977
2.9,0,0,90,-76.97689974
2.9,90,0,90,-76.97689974
2.9,30,0,90,-76.97689861
3.0,90,90,60,-76.97689791
3.0,90,90,120,-76.97689691
2.7,90,60,30,-76.97689185
2.7,90,60,150,-76.97689185
2.8,0,60,30,-76.97689039
2.6,60,30,150,-76.97688494
2.9,60,90,30,-76.97688157
2.9,60,90,150,-76.97688157
3.0,0,60,90,-76.97687583
3.0,90,60,60,-76.97687492
3.0,90,60,120,-76.97687396
3.1,30,60,120,-76.97686979
